id_tx,id_cliente,id_ciudad,categoria,monto,fecha
12837,265,1,juguetes,80.48,2025-01-16
12838,167,4,ropa,27.4,2025-01-17
12839,718,7,mercado,10.45,2025-02-23
12840,475,1,ropa,113.4,2025-08-08
12841,193,2,libros,10.47,2025-08-14
12842,204,3,juguetes,71.54,2025-12-25
12843,411,2,mercado,53.88,2025-07-12
12844,245,2,mercado,30.74,2025-03-20
12845,669,1,mercado,52.2,2025-05-02
12846,100,4,electronica,131.57,2025-05-03
12847,406,2,electronica,87.9,2025-12-04
12848,739,7,electronica,1059.52,2025-05-05
12849,723,2,hogar,48.16,2025-09-22
12850,591,2,ropa,87.53,2025-01-01
12851,325,2,ropa,88.08,2025-05-19
12852,75,2,electronica,290.36,2025-03-01
12853,372,3,mercado,166.18,2025-11-17
12854,245,2,electronica,30.41,2025-01-14
12855,116,2,ropa,139.21,2025-10-05
12856,197,6,deportes,94.72,2025-06-12
12857,719,3,ropa,102.8,2025-09-06
12858,96,1,ropa,96.28,2025-09-21
12859,730,3,deportes,67.21,2025-04-07
12860,628,5,mercado,48.05,2025-01-17
12861,409,2,deportes,37.72,2025-04-01
12862,643,2,hogar,45.13,2025-09-22
12863,131,2,mercado,41.43,2025-12-20
12864,376,1,deportes,49.46,2025-04-23
12865,188,2,mercado,80.17,2025-04-21
12866,652,2,libros,16.02,2025-02-20
12867,285,2,mercado,202.6,2025-12-23
12868,529,1,electronica,111.49,2025-07-02
12869,412,1,deportes,90.24,2025-10-26
12870,189,1,electronica,64.56,2025-01-02
12871,419,1,mercado,9.95,2025-03-09
12872,392,2,electronica,430.16,2025-02-22
12873,197,3,libros,5.63,2025-12-18
12874,734,1,mercado,97.41,2025-11-27
12875,236,3,ropa,6.68,2025-07-22
12876,741,3,deportes,83.48,2025-07-05
12877,594,6,mercado,29.55,2025-04-08
12878,733,3,hogar,413.98,2025-02-21
12879,612,5,libros,17.23,2025-12-23
12880,32,2,ropa,95.04,2025-01-05
12881,301,4,electronica,61.7,2025-12-18
12882,575,2,mercado,15.48,2025-09-09
12883,414,1,hogar,33.43,2025-07-01
12884,25,1,electronica,58.35,2025-05-09
12885,236,5,mercado,76.08,2025-03-03
12886,460,2,electronica,200.84,2025-04-06
12887,305,4,libros,11.42,2025-08-10
12888,79,2,electronica,87.52,2025-09-14
12889,668,1,ropa,46.48,2025-06-07
12890,136,1,ropa,69.42,2025-02-23
12891,694,3,hogar,138.45,2025-08-04
12892,423,1,electronica,54.66,2025-12-09
12893,245,1,ropa,30.86,2025-12-16
12894,619,2,mercado,7.31,2025-03-08
12895,301,1,hogar,25.12,2025-08-16
12896,221,2,mercado,102.41,2025-01-17
12897,722,2,hogar,30.84,2025-07-05
12898,57,1,deportes,6.62,2025-06-02
12899,80,1,ropa,49.55,2025-02-08
12900,200,2,electronica,138.39,2025-08-25
12901,289,1,ropa,53.39,2025-04-28
12902,315,1,ropa,67.54,2025-11-08
12903,441,3,deportes,123.29,2025-09-05
12904,672,3,ropa,82.84,2025-04-02
12905,782,1,hogar,264.28,2025-01-16
12906,21,2,mercado,8.9,2025-02-19
12907,104,3,ropa,64.41,2025-01-11
12908,347,4,ropa,20.03,2025-01-15
12909,333,3,ropa,37.6,2025-03-15
12910,779,7,ropa,29.22,2025-06-28
12911,583,3,mercado,20.05,2025-01-26
12912,441,2,deportes,185.9,2025-02-13
12913,748,3,ropa,51.66,2025-05-13
12914,563,2,electronica,381.19,2025-10-06
12915,79,1,deportes,124.96,2025-09-07
12916,426,2,hogar,19.63,2025-10-26
12917,97,3,mercado,90.01,2025-06-27
12918,739,2,deportes,221.47,2025-02-14
12919,626,2,mercado,31.21,2025-07-11
12920,472,4,hogar,149.28,2025-04-17
12921,81,4,juguetes,51.59,2025-05-04
12922,250,2,libros,19.4,2025-09-14
12923,613,4,ropa,13.12,2025-09-21
12924,567,2,electronica,80.14,2025-09-17
12925,474,2,electronica,123.14,2025-07-21
12926,616,2,ropa,56.58,2025-02-20
12927,486,2,mercado,29.51,2025-06-02
12928,792,3,juguetes,51.67,2025-10-07
12929,131,2,electronica,437.47,2025-07-12
12930,128,5,electronica,1044.41,2025-09-17
12931,99,2,libros,12.16,2025-05-28
12932,30,3,electronica,442.22,2025-06-22
12933,62,3,juguetes,121.36,2025-04-01
12934,29,4,hogar,63.99,2025-05-17
12935,435,2,electronica,207.03,2025-11-17
12936,594,1,electronica,181.71,2025-12-17
12937,468,1,electronica,21.23,2025-12-17
12938,501,6,ropa,44.92,2025-07-24
12939,373,7,libros,38.96,2025-12-11
12940,690,1,electronica,187.42,2025-01-06
12941,286,7,electronica,68.76,2025-10-20
12942,272,2,deportes,158.7,2025-12-26
12943,80,3,hogar,306.43,2025-02-12
12944,587,3,mercado,99.31,2025-05-21
12945,663,1,ropa,131.01,2025-11-14
12946,597,5,electronica,698.99,2025-11-15
12947,439,4,ropa,122.84,2025-04-20
12948,379,3,hogar,17.59,2025-06-23
12949,434,4,mercado,60.4,2025-03-03
12950,303,2,deportes,393.83,2025-09-27
12951,350,2,mercado,63.68,2025-03-01
12952,448,2,libros,10.78,2025-05-27
12953,214,1,electronica,283.98,2025-11-26
12954,318,1,mercado,12.56,2025-08-25
12955,21,2,electronica,398.97,2025-09-02
12956,609,5,deportes,14.62,2025-09-15
12957,474,1,mercado,192.73,2025-10-12
12958,205,3,mercado,15.55,2025-06-19
12959,435,3,deportes,51.55,2025-09-18
12960,566,3,deportes,252.82,2025-03-18
12961,370,2,deportes,81.18,2025-09-03
12962,700,2,mercado,33.65,2025-03-25
12963,672,5,mercado,18.45,2025-10-27
12964,669,1,ropa,126.49,2025-05-24
12965,426,2,hogar,182.5,2025-01-04
12966,741,1,hogar,307.02,2025-12-17
12967,72,2,ropa,44.29,2025-03-23
12968,481,3,electronica,154.05,2025-12-09
12969,304,2,juguetes,54.82,2025-03-04
12970,219,6,electronica,31.64,2025-05-19
12971,633,3,hogar,15.29,2025-04-05
12972,632,2,hogar,122.93,2025-08-01
12973,227,2,electronica,198.27,2025-08-13
12974,389,1,mercado,79.84,2025-09-16
12975,472,5,hogar,106.88,2025-11-18
12976,447,3,electronica,20.16,2025-11-14
12977,497,1,mercado,37.22,2025-12-26
12978,788,7,mercado,199.16,2025-12-25
12979,245,2,ropa,78.79,2025-01-27
12980,328,2,ropa,102.51,2025-02-03
12981,314,5,mercado,36.65,2025-11-15
12982,121,7,electronica,103.81,2025-09-26
12983,735,2,electronica,299.36,2025-11-27
12984,502,1,deportes,86.19,2025-05-07
12985,407,2,ropa,118.8,2025-03-17
12986,9,2,mercado,22.26,2025-04-01
12987,399,1,hogar,78.5,2025-11-20
12988,544,4,hogar,51.67,2025-10-11
12989,581,1,mercado,20.76,2025-01-28
12990,16,7,ropa,167.8,2025-08-17
12991,392,1,ropa,7.23,2025-04-27
12992,289,2,mercado,42.36,2025-10-27
12993,155,3,electronica,131.44,2025-03-28
12994,1,2,electronica,379.77,2025-06-25
12995,289,1,libros,39.12,2025-06-04
12996,573,6,hogar,34.13,2025-10-20
12997,420,2,deportes,143.34,2025-10-26
12998,82,1,ropa,197.83,2025-12-15
12999,491,1,mercado,53.9,2025-03-04
13000,105,2,electronica,519.21,2025-06-12
13001,233,2,electronica,44.54,2025-08-24
13002,442,3,electronica,12.51,2025-05-22
13003,644,3,libros,41.05,2025-05-14
13004,117,3,deportes,142.84,2025-02-15
13005,119,2,electronica,50.62,2025-11-13
13006,72,2,mercado,9.01,2025-02-24
13007,222,2,electronica,242.96,2025-05-05
13008,230,2,electronica,41.75,2025-09-07
13009,465,2,electronica,20.5,2025-09-02
13010,107,1,electronica,363.15,2025-04-18
13011,243,1,hogar,353.39,2025-08-08
13012,697,2,juguetes,98.86,2025-02-01
13013,99,2,hogar,481.78,2025-08-17
13014,663,1,hogar,29.42,2025-02-04
13015,194,4,libros,16.26,2025-11-24
13016,211,3,mercado,115.33,2025-08-15
13017,9,1,hogar,114.1,2025-05-03
13018,522,2,hogar,37.19,2025-05-22
13019,708,2,ropa,93.0,2025-02-12
13020,136,2,deportes,48.71,2025-05-12
13021,418,1,mercado,86.62,2025-03-07
13022,658,1,hogar,295.66,2025-03-05
13023,33,3,hogar,111.61,2025-08-27
13024,629,1,ropa,152.84,2025-05-23
13025,601,2,hogar,256.48,2025-02-03
13026,127,1,electronica,108.35,2025-02-18
13027,136,2,deportes,30.97,2025-02-25
13028,730,3,hogar,22.76,2025-05-24
13029,679,2,hogar,80.51,2025-11-04
13030,478,1,electronica,6.21,2025-05-16
13031,29,1,electronica,319.16,2025-09-27
13032,729,1,electronica,499.58,2025-02-04
13033,61,2,libros,37.65,2025-02-22
13034,373,2,hogar,222.18,2025-08-13
13035,756,2,electronica,15.98,2025-07-23
13036,571,2,mercado,70.63,2025-07-18
13037,714,3,electronica,785.72,2025-08-20
13038,539,2,mercado,132.59,2025-05-11
13039,355,2,electronica,435.69,2025-01-14
13040,523,3,hogar,190.23,2025-12-12
13041,478,1,mercado,10.99,2025-10-03
13042,792,6,electronica,163.71,2025-05-06
13043,461,4,electronica,109.81,2025-09-02
13044,453,3,deportes,88.78,2025-10-28
13045,196,2,libros,16.44,2025-02-05
13046,101,4,libros,21.75,2025-12-01
13047,193,3,libros,24.09,2025-01-22
13048,85,6,juguetes,13.34,2025-09-26
13049,588,1,ropa,84.79,2025-05-23
13050,638,1,ropa,68.63,2025-05-02
13051,579,5,electronica,92.72,2025-07-19
13052,212,2,ropa,22.12,2025-12-25
13053,438,2,ropa,110.69,2025-11-14
13054,268,1,mercado,118.58,2025-03-17
13055,511,1,electronica,472.99,2025-05-04
13056,239,1,electronica,201.38,2025-02-07
13057,459,7,hogar,9.13,2025-12-03
13058,73,1,electronica,431.9,2025-08-13
13059,146,2,ropa,6.22,2025-06-11
13060,658,2,electronica,86.35,2025-10-05
13061,568,2,ropa,40.18,2025-11-09
13062,36,2,ropa,137.99,2025-06-21
13063,702,1,juguetes,44.16,2025-05-22
13064,580,4,mercado,7.99,2025-11-16
13065,765,1,mercado,63.68,2025-06-11
13066,645,1,hogar,102.28,2025-01-28
13067,234,5,deportes,245.93,2025-01-28
13068,535,2,ropa,123.99,2025-02-19
13069,710,1,ropa,27.64,2025-04-02
13070,406,2,deportes,28.37,2025-01-20
13071,575,3,juguetes,29.25,2025-07-27
13072,487,3,electronica,405.55,2025-09-19
13073,210,1,libros,38.64,2025-07-24
13074,173,3,juguetes,98.11,2025-07-17
13075,16,1,deportes,86.25,2025-10-16
13076,647,1,hogar,53.62,2025-12-19
13077,460,1,hogar,48.01,2025-02-15
13078,374,1,mercado,223.19,2025-04-06
13079,426,2,juguetes,47.68,2025-04-26
13080,128,2,hogar,241.27,2025-02-16
13081,144,2,deportes,74.9,2025-02-26
13082,756,2,ropa,53.26,2025-11-19
13083,155,3,hogar,176.81,2025-07-24
13084,756,5,libros,58.19,2025-09-19
13085,570,1,electronica,154.03,2025-08-01
13086,779,2,ropa,100.43,2025-01-28
13087,546,4,hogar,414.11,2025-10-05
13088,39,1,ropa,98.18,2025-04-25
13089,569,1,electronica,62.41,2025-05-19
13090,276,2,electronica,274.45,2025-08-01
13091,196,1,juguetes,27.61,2025-07-27
13092,677,4,ropa,111.41,2025-12-06
13093,358,7,hogar,57.52,2025-05-27
13094,188,2,ropa,79.04,2025-11-12
13095,129,3,deportes,111.53,2025-10-12
13096,777,4,libros,32.69,2025-12-05
13097,563,1,hogar,125.92,2025-01-25
13098,75,1,hogar,63.28,2025-12-07
13099,118,3,juguetes,59.27,2025-11-11
13100,269,2,deportes,179.97,2025-09-23
13101,241,1,hogar,18.54,2025-04-26
13102,237,2,electronica,159.86,2025-02-24
13103,578,1,mercado,56.82,2025-04-04
13104,322,3,electronica,329.35,2025-09-19
13105,592,2,mercado,115.79,2025-11-19
13106,319,3,electronica,353.85,2025-04-08
13107,72,3,libros,72.11,2025-09-06
13108,198,1,electronica,103.04,2025-03-17
13109,405,1,electronica,463.39,2025-06-21
13110,293,2,hogar,9.43,2025-03-11
13111,773,2,hogar,58.31,2025-08-05
13112,282,6,ropa,58.7,2025-01-22
13113,338,1,mercado,39.65,2025-10-13
13114,59,1,mercado,27.98,2025-03-18
13115,93,4,hogar,40.32,2025-05-20
13116,173,1,mercado,65.56,2025-07-10
13117,619,4,hogar,121.38,2025-08-28
13118,258,1,hogar,21.02,2025-09-06
13119,124,2,hogar,13.87,2025-06-06
13120,250,1,ropa,126.93,2025-11-07
13121,40,2,mercado,19.83,2025-09-18
13122,441,4,mercado,35.46,2025-04-22
13123,129,2,electronica,109.39,2025-04-28
13124,190,2,hogar,469.47,2025-02-14
13125,360,1,electronica,34.33,2025-06-11
13126,65,1,hogar,34.25,2025-03-09
13127,490,2,deportes,82.68,2025-04-23
13128,272,1,mercado,12.27,2025-11-22
13129,33,2,ropa,111.55,2025-07-08
13130,184,2,hogar,219.17,2025-12-08
13131,322,4,electronica,181.3,2025-07-18
13132,446,2,electronica,61.97,2025-04-04
13133,75,2,libros,22.59,2025-01-14
13134,28,2,hogar,113.22,2025-08-02
13135,69,7,electronica,65.78,2025-08-10
13136,18,1,electronica,555.16,2025-11-11
13137,799,3,mercado,160.0,2025-01-24
13138,211,1,ropa,17.0,2025-02-18
13139,294,1,electronica,6.37,2025-04-12
13140,341,7,hogar,323.39,2025-10-05
13141,534,1,mercado,94.79,2025-12-06
13142,243,1,ropa,24.51,2025-02-20
13143,206,1,hogar,203.36,2025-03-24
13144,777,2,ropa,83.23,2025-06-21
13145,150,2,mercado,43.95,2025-11-06
13146,165,2,electronica,1189.89,2025-08-16
13147,254,2,mercado,69.61,2025-10-27
13148,215,2,electronica,176.65,2025-03-12
13149,619,1,hogar,143.04,2025-11-03
13150,532,6,electronica,259.89,2025-02-27
13151,231,2,ropa,80.15,2025-09-28
13152,783,4,ropa,29.7,2025-09-15
13153,63,1,mercado,250.54,2025-10-01
13154,498,2,hogar,118.67,2025-04-20
13155,332,2,mercado,78.41,2025-06-12
13156,383,6,deportes,13.09,2025-05-17
13157,765,7,electronica,13.62,2025-07-14
13158,468,1,hogar,136.85,2025-11-03
13159,164,4,juguetes,67.49,2025-06-05
13160,400,1,mercado,119.46,2025-08-05
13161,383,1,ropa,158.17,2025-10-19
13162,124,3,juguetes,92.93,2025-01-01
13163,799,2,juguetes,5.76,2025-08-04
13164,235,1,electronica,64.15,2025-01-28
13165,166,2,electronica,90.82,2025-08-07
13166,101,3,hogar,67.26,2025-09-20
13167,145,2,libros,27.78,2025-08-12
13168,160,1,deportes,159.65,2025-04-05
13169,500,2,electronica,10.18,2025-10-07
13170,181,1,hogar,189.4,2025-04-09
13171,641,1,ropa,64.36,2025-10-07
13172,549,3,mercado,145.73,2025-11-25
13173,256,2,electronica,28.2,2025-01-26
13174,201,3,deportes,162.4,2025-03-11
13175,161,7,libros,110.97,2025-02-11
13176,723,1,deportes,33.17,2025-04-06
13177,139,2,electronica,1248.59,2025-11-21
13178,24,2,libros,31.69,2025-06-19
13179,353,3,deportes,454.4,2025-02-08
13180,293,2,ropa,77.74,2025-12-28
13181,444,3,deportes,9.97,2025-09-21
13182,460,2,mercado,6.16,2025-04-06
13183,392,2,electronica,539.21,2025-07-08
13184,183,1,hogar,141.43,2025-07-13
13185,792,1,electronica,968.84,2025-01-01
13186,443,1,hogar,76.68,2025-10-12
13187,506,1,ropa,42.43,2025-02-18
13188,58,2,electronica,91.37,2025-04-03
13189,690,1,mercado,33.51,2025-10-04
13190,785,1,mercado,66.89,2025-10-24
13191,785,1,ropa,92.01,2025-12-10
13192,501,2,electronica,28.83,2025-07-01
13193,304,3,ropa,74.12,2025-01-06
13194,492,5,electronica,54.54,2025-02-18
13195,271,2,deportes,32.31,2025-09-17
13196,194,1,mercado,113.11,2025-03-07
13197,225,5,mercado,144.71,2025-04-21
13198,667,4,electronica,165.33,2025-12-02
13199,96,2,ropa,180.44,2025-11-11
13200,533,1,mercado,22.15,2025-10-21
13201,6,4,mercado,19.05,2025-09-08
13202,552,2,deportes,305.09,2025-07-28
13203,750,3,mercado,8.33,2025-03-05
13204,241,2,electronica,186.68,2025-03-02
13205,691,3,libros,36.75,2025-10-24
13206,125,3,libros,5.98,2025-01-08
13207,248,6,electronica,1045.87,2025-01-05
13208,405,2,hogar,38.7,2025-04-03
13209,795,2,deportes,377.63,2025-06-25
13210,25,1,electronica,72.63,2025-10-23
13211,568,2,electronica,289.96,2025-08-16
13212,391,2,ropa,57.17,2025-05-01
13213,785,1,hogar,73.69,2025-11-16
13214,665,2,electronica,221.37,2025-03-13
13215,475,2,mercado,17.07,2025-01-18
13216,289,1,electronica,127.72,2025-07-10
13217,777,2,electronica,92.13,2025-05-03
13218,562,2,mercado,32.82,2025-02-16
13219,685,5,libros,14.75,2025-09-25
13220,371,2,electronica,199.45,2025-05-04
13221,238,2,electronica,161.55,2025-10-22
13222,492,3,hogar,72.29,2025-07-03
13223,302,3,electronica,101.1,2025-04-18
13224,299,1,mercado,67.63,2025-12-09
13225,351,5,electronica,262.2,2025-08-21
13226,350,5,electronica,71.18,2025-09-15
13227,44,2,ropa,657.32,2025-04-13
13228,190,2,ropa,125.87,2025-12-19
13229,587,2,juguetes,41.66,2025-05-01
13230,595,5,electronica,444.6,2025-04-09
13231,523,2,mercado,8.46,2025-10-17
13232,751,2,deportes,508.66,2025-12-26
13233,200,2,ropa,169.01,2025-09-20
13234,564,2,electronica,478.1,2025-05-07
13235,85,2,electronica,542.93,2025-11-02
13236,432,1,electronica,333.83,2025-11-26
13237,422,6,electronica,159.57,2025-06-01
13238,632,2,mercado,20.16,2025-09-22
13239,508,1,electronica,508.57,2025-09-05
13240,377,1,hogar,161.49,2025-08-16
13241,186,6,hogar,57.48,2025-03-18
13242,409,3,deportes,5.23,2025-07-07
13243,291,1,electronica,890.37,2025-01-20
13244,310,3,electronica,31.52,2025-08-16
13245,86,3,electronica,235.73,2025-11-24
13246,320,3,ropa,40.73,2025-02-18
13247,617,3,hogar,57.85,2025-02-18
13248,122,4,electronica,326.9,2025-09-14
13249,792,4,ropa,54.98,2025-10-16
13250,59,2,mercado,79.31,2025-12-05
13251,627,2,electronica,1196.79,2025-04-07
13252,680,2,electronica,60.49,2025-11-03
13253,129,5,ropa,58.45,2025-11-25
13254,487,5,deportes,230.08,2025-03-23
13255,300,2,hogar,96.68,2025-03-11
13256,788,2,mercado,31.5,2025-05-10
13257,329,2,ropa,69.96,2025-10-12
13258,419,1,mercado,141.46,2025-11-16
13259,142,1,ropa,23.67,2025-10-12
13260,797,2,ropa,37.78,2025-03-02
13261,127,1,mercado,44.87,2025-12-18
13262,198,2,libros,99.91,2025-08-22
13263,319,3,deportes,91.4,2025-02-07
13264,521,2,juguetes,62.51,2025-08-02
13265,67,2,deportes,21.95,2025-08-16
13266,384,2,hogar,116.07,2025-10-22
13267,295,2,electronica,260.15,2025-09-20
13268,520,1,electronica,25.35,2025-02-06
13269,709,1,deportes,141.45,2025-01-14
13270,134,5,mercado,36.32,2025-02-08
13271,353,6,juguetes,59.2,2025-02-01
13272,271,1,hogar,150.66,2025-06-20
13273,262,2,ropa,33.58,2025-11-27
13274,615,7,mercado,137.32,2025-07-15
13275,100,4,deportes,30.51,2025-06-23
13276,730,7,hogar,222.13,2025-07-03
13277,661,5,hogar,246.11,2025-12-19
13278,387,3,electronica,136.66,2025-01-24
13279,176,3,electronica,204.23,2025-09-18
13280,461,2,hogar,21.2,2025-07-25
13281,262,2,mercado,31.64,2025-03-18
13282,278,1,hogar,100.92,2025-11-21
13283,266,2,electronica,146.86,2025-08-10
13284,193,5,libros,17.62,2025-06-23
13285,623,1,mercado,22.74,2025-12-06
13286,359,2,mercado,58.53,2025-10-04
13287,284,1,mercado,91.33,2025-11-27
13288,41,2,mercado,61.81,2025-11-08
13289,754,1,mercado,24.94,2025-11-28
13290,666,1,ropa,63.7,2025-11-22
13291,664,2,mercado,29.08,2025-03-08
13292,93,3,electronica,211.9,2025-03-15
13293,533,7,hogar,247.43,2025-04-12
13294,485,2,electronica,251.7,2025-08-22
13295,604,6,hogar,287.27,2025-09-07
13296,142,3,mercado,76.42,2025-10-08
13297,460,1,deportes,107.35,2025-11-03
13298,409,3,ropa,240.39,2025-12-16
13299,594,1,deportes,211.1,2025-07-24
13300,300,2,mercado,9.21,2025-08-06
13301,304,2,ropa,21.18,2025-08-05
13302,427,1,hogar,54.36,2025-11-07
13303,768,1,deportes,90.5,2025-02-26
13304,183,1,electronica,713.51,2025-05-19
13305,502,2,deportes,13.96,2025-11-09
13306,298,1,hogar,45.46,2025-06-10
13307,721,5,libros,15.0,2025-09-26
13308,151,3,libros,78.11,2025-01-14
13309,513,3,ropa,173.3,2025-02-16
13310,618,2,electronica,186.75,2025-04-01
13311,303,3,electronica,92.76,2025-07-22
13312,123,2,electronica,48.74,2025-08-06
13313,317,4,mercado,93.72,2025-07-10
13314,94,1,ropa,22.26,2025-02-21
13315,692,1,juguetes,22.05,2025-02-18
13316,400,2,electronica,398.41,2025-07-20
13317,301,2,hogar,7.02,2025-03-18
13318,412,1,electronica,152.64,2025-09-12
13319,145,1,hogar,486.86,2025-08-12
13320,372,2,ropa,80.11,2025-03-03
13321,274,3,ropa,47.34,2025-10-25
13322,296,2,mercado,39.84,2025-01-17
13323,574,2,mercado,170.12,2025-04-19
13324,340,2,electronica,327.67,2025-08-07
13325,313,4,ropa,89.41,2025-01-20
13326,241,6,electronica,810.7,2025-05-26
13327,537,2,electronica,268.6,2025-01-28
13328,105,4,libros,15.97,2025-04-20
13329,499,4,mercado,92.44,2025-07-23
13330,750,2,juguetes,15.96,2025-01-07
13331,298,1,ropa,90.48,2025-11-24
13332,725,1,mercado,22.75,2025-10-16
13333,617,2,electronica,618.81,2025-06-06
13334,452,1,electronica,228.43,2025-05-16
13335,81,1,electronica,9.7,2025-07-02
13336,303,1,electronica,121.69,2025-03-23
13337,575,5,electronica,474.47,2025-06-24
13338,59,2,deportes,480.68,2025-10-22
13339,498,4,mercado,97.09,2025-03-19
13340,569,2,electronica,246.97,2025-07-21
13341,561,3,deportes,92.99,2025-11-16
13342,267,1,electronica,715.63,2025-01-07
13343,371,4,ropa,75.9,2025-03-19
13344,197,1,hogar,101.72,2025-04-20
13345,793,2,ropa,12.29,2025-10-04
13346,658,2,electronica,40.36,2025-08-26
13347,543,2,mercado,17.9,2025-06-08
13348,397,3,electronica,26.91,2025-10-24
13349,703,1,deportes,190.04,2025-07-02
13350,740,3,deportes,430.23,2025-11-11
13351,403,2,mercado,87.05,2025-05-26
13352,140,6,juguetes,18.64,2025-09-24
13353,460,2,ropa,63.05,2025-09-09
13354,16,1,hogar,105.69,2025-01-19
13355,427,1,electronica,599.24,2025-07-03
13356,194,2,electronica,18.5,2025-03-04
13357,678,2,electronica,176.29,2025-05-01
13358,762,1,ropa,10.3,2025-04-16
13359,113,5,electronica,400.35,2025-04-21
13360,503,3,electronica,469.51,2025-03-15
13361,146,1,libros,35.35,2025-01-26
13362,183,1,mercado,20.7,2025-11-27
13363,444,2,ropa,86.96,2025-11-04
13364,758,7,libros,7.18,2025-04-17
13365,544,2,mercado,28.91,2025-12-28
13366,625,2,ropa,120.3,2025-01-18
13367,531,2,ropa,154.17,2025-01-20
13368,787,2,electronica,1443.73,2025-04-22
13369,784,7,electronica,677.96,2025-05-16
13370,576,1,hogar,9.97,2025-05-22
13371,703,2,ropa,91.8,2025-09-15
13372,799,2,ropa,74.42,2025-03-25
13373,110,1,libros,8.35,2025-09-13
13374,542,1,ropa,62.23,2025-03-22
13375,175,1,juguetes,47.91,2025-01-08
13376,402,5,hogar,22.88,2025-12-06
